Ratio,GaussianRatioBeta,AR1RatioBeta,GaussianRatioTrace,AR1RatioTrace,Gaussian_P05,Gaussian_P20,Gaussian_P35,Gaussian_P50,Gaussian_P65,Gaussian_P80,Gaussian_P95,Gaussian_Prob_Lt_1.00,Gaussian_Prob_Lt_3.16,Gaussian_Prob_Lt_10.00,Gaussian_Prob_Lt_31.62,Gaussian_Prob_Lt_100.00,AR1_P05,AR1_P20,AR1_P35,AR1_P50,AR1_P65,AR1_P80,AR1_P95,AR1_Prob_Lt_1.00,AR1_Prob_Lt_3.16,AR1_Prob_Lt_10.00,AR1_Prob_Lt_31.62,AR1_Prob_Lt_100.00
1.813671,0.597417,0.004969,0.013335,0.000697,1.831381,2.140289,2.360216,2.535944,2.734080,2.997365,3.567567,0.000000,0.875000,1.000000,1.000000,1.000000,8.712816,10.785444,12.308648,13.868475,15.398706,18.018393,23.754081,0.000000,0.000000,0.133000,0.992000,1.000000
1.822051,0.600178,0.004992,0.013397,0.000701,1.806116,2.128653,2.327023,2.522710,2.708686,2.962036,3.553254,0.000000,0.883000,1.000000,1.000000,1.000000,8.605351,10.732806,12.189959,13.603695,15.210927,17.825073,23.801808,0.000000,0.000000,0.135000,0.991000,1.000000
1.830470,0.602951,0.005015,0.013459,0.000704,1.789197,2.120525,2.305229,2.512626,2.691263,2.955884,3.526206,0.000000,0.890000,1.000000,1.000000,1.000000,8.584722,10.584277,12.127278,13.407962,15.076088,17.682938,23.663390,0.000000,0.000000,0.148000,0.991000,1.000000
1.838927,0.605737,0.005039,0.013521,0.000707,1.787756,2.102124,2.294064,2.478729,2.666988,2.912705,3.494011,0.000000,0.901000,1.000000,1.000000,1.000000,8.518273,10.483480,11.952794,13.335906,15.070421,17.569206,23.706982,0.000000,0.000000,0.148000,0.990000,1.000000
1.847424,0.608535,0.005062,0.013583,0.000710,1.777775,2.093710,2.283293,2.461723,2.646883,2.868162,3.501903,0.000000,0.907000,1.000000,1.000000,1.000000,8.427071,10.428837,11.883194,13.341046,14.917023,17.370147,23.506966,0.000000,0.000000,0.153000,0.991000,1.000000
1.855960,0.611347,0.005085,0.013646,0.000714,1.786023,2.073018,2.261758,2.442590,2.624397,2.843985,3.408684,0.000000,0.914000,1.000000,1.000000,1.000000,8.347034,10.360963,11.748959,13.257789,14.794478,17.124716,23.552668,0.000000,0.000000,0.165000,0.995000,1.000000
1.864535,0.614172,0.005109,0.013709,0.000717,1.742861,2.030318,2.243333,2.399484,2.577100,2.797783,3.379430,0.000000,0.922000,1.000000,1.000000,1.000000,8.145723,10.229071,11.604991,13.008628,14.455217,16.864696,23.283308,0.000000,0.000000,0.179000,0.995000,1.000000
1.873150,0.617009,0.005132,0.013772,0.000720,1.736660,2.021925,2.223475,2.377295,2.561986,2.773280,3.326318,0.000000,0.923000,1.000000,1.000000,1.000000,8.187292,10.157220,11.491352,12.900419,14.369285,16.749051,23.050621,0.000000,0.000000,0.181000,0.995000,1.000000
1.881805,0.619860,0.005156,0.013836,0.000723,1.731243,2.015642,2.204375,2.360479,2.553233,2.754379,3.291176,0.000000,0.931000,1.000000,1.000000,1.000000,8.105027,10.098200,11.482145,12.755441,14.206238,16.380675,22.823414,0.000000,0.000000,0.190000,0.995000,1.000000
1.890500,0.622724,0.005180,0.013900,0.000727,1.732895,1.996601,2.198891,2.351318,2.528199,2.735457,3.273369,0.000000,0.935000,1.000000,1.000000,1.000000,8.102723,9.967154,11.254631,12.645764,14.153356,16.341112,22.560336,0.000000,0.000000,0.205000,0.995000,1.000000
1.899234,0.625602,0.005204,0.013964,0.000730,1.718438,1.977540,2.171102,2.333531,2.510922,2.707471,3.251997,0.000000,0.939000,1.000000,1.000000,1.000000,8.011160,9.883754,11.254357,12.523388,13.937771,16.249157,22.618784,0.000000,0.000000,0.211000,0.995000,1.000000
1.908010,0.628492,0.005228,0.014029,0.000734,1.706347,1.951613,2.154996,2.316530,2.493687,2.697887,3.223473,0.000000,0.943000,1.000000,1.000000,1.000000,7.937903,9.833458,11.173151,12.337371,13.905370,16.115833,22.116160,0.000000,0.000000,0.213000,0.995000,1.000000
1.916826,0.631396,0.005252,0.014094,0.000737,1.700929,1.945088,2.145554,2.297949,2.479886,2.675800,3.210072,0.000000,0.944000,1.000000,1.000000,1.000000,7.922956,9.684635,11.054830,12.274039,13.810601,16.097586,21.903371,0.000000,0.000000,0.219000,0.995000,1.000000
1.925682,0.634313,0.005276,0.014159,0.000740,1.689873,1.935204,2.127423,2.285344,2.457149,2.653524,3.164303,0.000000,0.949000,1.000000,1.000000,1.000000,7.852565,9.546560,10.878769,12.158140,13.694760,16.105275,21.859403,0.000000,0.000000,0.245000,0.996000,1.000000
1.934580,0.637244,0.005301,0.014224,0.000744,1.681542,1.920804,2.114856,2.268150,2.438416,2.643145,3.159107,0.000000,0.951000,1.000000,1.000000,1.000000,7.816065,9.515362,10.819726,12.054531,13.584705,16.006652,21.457472,0.000000,0.000000,0.258000,0.996000,1.000000
1.943518,0.640188,0.005325,0.014290,0.000747,1.680163,1.914308,2.095668,2.254731,2.418270,2.617531,3.121439,0.000000,0.956000,1.000000,1.000000,1.000000,7.745310,9.483683,10.757845,11.943341,13.458468,15.669444,20.946582,0.000000,0.000000,0.255000,0.996000,1.000000
1.952498,0.643146,0.005350,0.014356,0.000751,1.644931,1.894691,2.064013,2.222888,2.390834,2.601374,3.090768,0.000000,0.958000,1.000000,1.000000,1.000000,7.595839,9.350722,10.521898,11.755815,13.260644,15.459697,20.843330,0.000000,0.000000,0.282000,0.997000,1.000000
1.961519,0.646118,0.005375,0.014422,0.000754,1.637821,1.883375,2.049648,2.210845,2.386636,2.581493,3.067929,0.000000,0.961000,1.000000,1.000000,1.000000,7.557650,9.289658,10.469310,11.680696,13.203781,15.402164,20.493239,0.000000,0.000000,0.298000,0.998000,1.000000
1.970582,0.649103,0.005399,0.014489,0.000758,1.628236,1.873589,2.041803,2.186244,2.369230,2.557999,3.072257,0.000000,0.963000,1.000000,1.000000,1.000000,7.550649,9.211900,10.386704,11.600354,13.144582,15.385976,20.392833,0.000000,0.000000,0.305000,0.998000,1.000000
1.979687,0.652102,0.005424,0.014556,0.000761,1.622068,1.858193,2.022639,2.168447,2.340217,2.553283,3.044084,0.000000,0.968000,1.000000,1.000000,1.000000,7.398656,9.162418,10.257871,11.581292,13.017379,15.137979,20.342256,0.000000,0.000000,0.314000,0.997000,1.000000
1.988834,0.655115,0.005449,0.014623,0.000765,1.622144,1.843928,2.008623,2.151580,2.334286,2.549467,2.990532,0.000000,0.970000,1.000000,1.000000,1.000000,7.304678,9.024868,10.179661,11.510086,12.927809,15.043408,20.120616,0.000000,0.000000,0.322000,0.999000,1.000000
1.998024,0.658142,0.005475,0.014691,0.000768,1.614750,1.831795,1.994138,2.135377,2.320122,2.540775,2.996393,0.000000,0.973000,1.000000,1.000000,1.000000,7.329547,8.976497,10.107135,11.443835,12.915705,14.781508,19.983538,0.000000,0.000000,0.333000,0.999000,1.000000
2.007255,0.661183,0.005500,0.014758,0.000772,1.606095,1.824185,1.975953,2.121678,2.302789,2.523300,2.955337,0.000000,0.974000,1.000000,1.000000,1.000000,7.327449,8.902085,10.111065,11.426469,12.736485,14.674158,19.868799,0.000000,0.000000,0.341000,0.998000,1.000000
2.016530,0.664238,0.005525,0.014827,0.000775,1.587272,1.796774,1.955958,2.102017,2.281940,2.485820,2.919844,0.000000,0.976000,1.000000,1.000000,1.000000,7.205802,8.784835,10.013803,11.195025,12.552206,14.338673,19.628231,0.000000,0.000000,0.348000,0.999000,1.000000
2.025847,0.667307,0.005551,0.014895,0.000779,1.576847,1.790127,1.948783,2.088270,2.267603,2.468590,2.891306,0.000000,0.977000,1.000000,1.000000,1.000000,7.127671,8.724368,9.941076,11.177802,12.493254,14.252462,19.260775,0.000000,0.000000,0.358000,0.999000,1.000000
2.035207,0.670391,0.005576,0.014964,0.000782,1.573896,1.787797,1.937009,2.085599,2.249739,2.451743,2.871605,0.000000,0.980000,1.000000,1.000000,1.000000,7.066229,8.726275,9.965107,11.146752,12.437646,14.134157,19.073012,0.000000,0.000000,0.360000,0.999000,1.000000
2.044611,0.673488,0.005602,0.015033,0.000786,1.551119,1.777030,1.931294,2.061564,2.242554,2.442293,2.820322,0.000000,0.984000,1.000000,1.000000,1.000000,7.060622,8.630305,9.761022,11.031790,12.300675,14.239192,18.929227,0.000000,0.000000,0.380000,0.999000,1.000000
2.054058,0.676600,0.005628,0.015103,0.000790,1.552883,1.767228,1.912703,2.058054,2.218318,2.409306,2.804493,0.000000,0.988000,1.000000,1.000000,1.000000,6.985226,8.591589,9.708159,11.017250,12.224864,14.162719,19.097487,0.000000,0.000000,0.384000,0.999000,1.000000
2.063548,0.679726,0.005654,0.015172,0.000793,1.548188,1.750097,1.901160,2.039269,2.209692,2.390020,2.783699,0.000000,0.989000,1.000000,1.000000,1.000000,6.973977,8.511027,9.637116,10.986715,12.202811,14.089414,18.984931,0.000000,0.000000,0.392000,0.999000,1.000000
2.073083,0.682867,0.005680,0.015242,0.000797,1.532429,1.733217,1.878227,2.017757,2.173416,2.362957,2.759046,0.000000,0.991000,1.000000,1.000000,1.000000,6.979354,8.373632,9.557791,10.853143,12.001837,13.948033,18.470656,0.000000,0.000000,0.412000,0.999000,1.000000
2.082661,0.686022,0.005706,0.015313,0.000801,1.528024,1.721592,1.870989,2.008530,2.161466,2.358089,2.731710,0.000000,0.993000,1.000000,1.000000,1.000000,6.906374,8.373389,9.452343,10.749824,11.936826,13.784927,18.154442,0.000000,0.000000,0.421000,0.999000,1.000000
2.092284,0.689191,0.005733,0.015384,0.000804,1.514671,1.712424,1.855547,1.989115,2.146809,2.340195,2.697606,0.000000,0.993000,1.000000,1.000000,1.000000,6.886830,8.327469,9.389660,10.725699,11.925110,13.710789,18.016306,0.000000,0.000000,0.421000,0.999000,1.000000
2.101951,0.692376,0.005759,0.015455,0.000808,1.502275,1.704737,1.846614,1.980027,2.140357,2.322905,2.684130,0.000000,0.997000,1.000000,1.000000,1.000000,6.832687,8.181563,9.391412,10.592894,11.868148,13.663924,17.799481,0.000000,0.000000,0.428000,0.999000,1.000000
2.111663,0.695575,0.005786,0.015526,0.000812,1.503480,1.691924,1.831639,1.969969,2.131343,2.310161,2.669814,0.000000,0.998000,1.000000,1.000000,1.000000,6.771671,8.148246,9.314987,10.535096,11.735823,13.608278,17.851199,0.000000,0.000000,0.435000,0.999000,1.000000
2.121420,0.698789,0.005813,0.015598,0.000816,1.487830,1.671555,1.814662,1.940523,2.100274,2.277491,2.615313,0.000000,0.998000,1.000000,1.000000,1.000000,6.686696,8.120551,9.201892,10.342199,11.616653,13.533738,17.574742,0.000000,0.000000,0.452000,0.999000,1.000000
2.131222,0.702017,0.005839,0.015670,0.000819,1.476957,1.660486,1.802291,1.936322,2.092985,2.272474,2.609151,0.000000,0.999000,1.000000,1.000000,1.000000,6.632138,8.087357,9.163138,10.331157,11.638902,13.501657,17.347545,0.000000,0.000000,0.457000,0.999000,1.000000
2.141069,0.705261,0.005866,0.015742,0.000823,1.460995,1.652486,1.793379,1.923249,2.071751,2.259308,2.590857,0.000000,0.999000,1.000000,1.000000,1.000000,6.543470,8.057778,9.134625,10.272620,11.508934,13.345029,17.424486,0.000000,0.000000,0.463000,0.999000,1.000000
2.150961,0.708520,0.005894,0.015815,0.000827,1.436816,1.642164,1.786787,1.909140,2.059664,2.249189,2.583997,0.000000,0.998000,1.000000,1.000000,1.000000,6.531486,8.047266,9.044903,10.221077,11.419250,13.318938,17.094061,0.000000,0.000000,0.474000,0.999000,1.000000
2.160900,0.711793,0.005921,0.015888,0.000831,1.421284,1.632216,1.759495,1.890284,2.027116,2.213559,2.534946,0.000000,0.998000,1.000000,1.000000,1.000000,6.537784,7.962821,8.995742,10.059877,11.295770,13.013380,17.047357,0.000000,0.000000,0.494000,0.999000,1.000000
2.170884,0.715082,0.005948,0.015962,0.000835,1.415983,1.620992,1.762032,1.882551,2.013039,2.198140,2.526851,0.000000,0.999000,1.000000,1.000000,1.000000,6.523638,7.913555,8.964580,10.003415,11.235627,12.958746,16.910726,0.000000,0.000000,0.499000,0.999000,1.000000
2.180914,0.718386,0.005976,0.016035,0.000838,1.421351,1.612815,1.756583,1.864552,1.994818,2.175610,2.525377,0.000000,0.999000,1.000000,1.000000,1.000000,6.490633,7.856936,8.934744,9.942125,11.139269,12.868829,16.522336,0.000000,0.000000,0.503000,0.999000,1.000000
2.190991,0.721705,0.006003,0.016109,0.000842,1.407513,1.608831,1.734304,1.858105,1.982808,2.166368,2.504876,0.000000,0.999000,1.000000,1.000000,1.000000,6.481182,7.819628,8.961147,9.922212,11.086254,12.797424,16.523777,0.000000,0.000000,0.508000,1.000000,1.000000
2.201115,0.725040,0.006031,0.016184,0.000846,1.390482,1.594494,1.721227,1.835773,1.966104,2.151649,2.475408,0.001000,0.999000,1.000000,1.000000,1.000000,6.426494,7.709025,8.781194,9.805848,10.980259,12.710236,16.185789,0.000000,0.000000,0.529000,1.000000,1.000000
2.211285,0.728390,0.006059,0.016259,0.000850,1.381589,1.587491,1.707775,1.829737,1.955736,2.132706,2.446278,0.000000,0.999000,1.000000,1.000000,1.000000,6.343517,7.703169,8.785844,9.762747,10.924934,12.634849,16.113368,0.000000,0.000000,0.529000,1.000000,1.000000
2.221502,0.731755,0.006087,0.016334,0.000854,1.377169,1.580466,1.700846,1.819109,1.944507,2.120684,2.440149,0.000000,0.998000,1.000000,1.000000,1.000000,6.362509,7.689359,8.710686,9.634115,10.876708,12.587491,16.053556,0.000000,0.000000,0.545000,1.000000,1.000000
2.231766,0.735136,0.006115,0.016409,0.000858,1.373052,1.576746,1.694970,1.804592,1.939155,2.099618,2.429521,0.001000,0.998000,1.000000,1.000000,1.000000,6.249379,7.626783,8.662602,9.619980,10.735291,12.463566,16.011290,0.000000,0.000000,0.546000,1.000000,1.000000
2.242078,0.738533,0.006143,0.016485,0.000862,1.341680,1.563226,1.685682,1.790940,1.909376,2.089962,2.401921,0.001000,0.999000,1.000000,1.000000,1.000000,6.224861,7.536424,8.499256,9.527059,10.628006,12.327861,15.798512,0.000000,0.000000,0.572000,1.000000,1.000000
2.252437,0.741945,0.006172,0.016561,0.000866,1.343898,1.561508,1.678491,1.779929,1.901461,2.068990,2.387362,0.001000,1.000000,1.000000,1.000000,1.000000,6.237832,7.505993,8.501890,9.445820,10.571578,12.233713,15.856454,0.000000,0.000000,0.573000,1.000000,1.000000
2.262844,0.745373,0.006200,0.016638,0.000870,1.330187,1.555652,1.673154,1.771773,1.899666,2.064029,2.376855,0.001000,1.000000,1.000000,1.000000,1.000000,6.266856,7.457653,8.429597,9.384389,10.515333,12.140049,15.806098,0.000000,0.000000,0.584000,1.000000,1.000000
2.273300,0.748817,0.006229,0.016715,0.000874,1.327152,1.538431,1.648180,1.755045,1.891013,2.045890,2.339346,0.001000,1.000000,1.000000,1.000000,1.000000,6.231729,7.404644,8.287366,9.340575,10.385071,11.926355,15.520061,0.000000,0.000000,0.598000,1.000000,1.000000
2.283803,0.752277,0.006258,0.016792,0.000878,1.329109,1.532199,1.648584,1.743791,1.873805,2.035211,2.326538,0.001000,1.000000,1.000000,1.000000,1.000000,6.158634,7.390902,8.249571,9.276048,10.300236,11.873360,15.301788,0.000000,0.000000,0.612000,1.000000,1.000000
2.294355,0.755753,0.006286,0.016869,0.000882,1.316097,1.523318,1.635588,1.737933,1.854489,2.027298,2.316240,0.001000,1.000000,1.000000,1.000000,1.000000,6.102306,7.315473,8.190124,9.152699,10.232236,11.778523,15.325085,0.000000,0.000000,0.619000,1.000000,1.000000
2.304956,0.759245,0.006316,0.016947,0.000886,1.305860,1.506397,1.621360,1.720772,1.843289,2.003233,2.289322,0.001000,1.000000,1.000000,1.000000,1.000000,5.917800,7.226727,8.074532,9.120364,10.114462,11.586978,15.179048,0.000000,0.000000,0.638000,1.000000,1.000000
2.315606,0.762753,0.006345,0.017026,0.000890,1.298327,1.503878,1.614766,1.712983,1.827508,1.992174,2.271997,0.001000,1.000000,1.000000,1.000000,1.000000,5.871674,7.148351,8.013947,9.074852,10.059106,11.486006,15.174878,0.000000,0.000000,0.644000,1.000000,1.000000
2.326305,0.766277,0.006374,0.017104,0.000894,1.290297,1.489516,1.607346,1.705423,1.818534,1.988258,2.276551,0.001000,1.000000,1.000000,1.000000,1.000000,5.839001,7.136091,8.007398,9.060440,10.032597,11.417764,15.060691,0.000000,0.000000,0.648000,1.000000,1.000000
2.337054,0.769818,0.006403,0.017183,0.000899,1.279002,1.477235,1.596620,1.690672,1.806817,1.973709,2.246465,0.002000,1.000000,1.000000,1.000000,1.000000,5.757718,7.101171,8.015730,8.956246,9.880046,11.372692,14.843174,0.000000,0.000000,0.665000,1.000000,1.000000
2.347852,0.773375,0.006433,0.017263,0.000903,1.273791,1.473417,1.585462,1.684780,1.804717,1.961673,2.227969,0.001000,1.000000,1.000000,1.000000,1.000000,5.786643,7.058637,8.017651,8.891305,9.867267,11.247258,14.596175,0.000000,0.000000,0.662000,1.000000,1.000000
2.358700,0.776948,0.006463,0.017342,0.000907,1.272626,1.468698,1.579489,1.672537,1.798265,1.951723,2.217246,0.001000,1.000000,1.000000,1.000000,1.000000,5.765458,7.060305,7.923574,8.781265,9.816576,11.200059,14.405562,0.000000,0.000000,0.673000,1.000000,1.000000
2.369598,0.780538,0.006493,0.017423,0.000911,1.259054,1.446493,1.564791,1.661765,1.784361,1.935002,2.184702,0.001000,1.000000,1.000000,1.000000,1.000000,5.746987,6.899989,7.812528,8.718863,9.715675,11.051203,14.124629,0.000000,0.000000,0.682000,1.000000,1.000000
2.380547,0.784144,0.006523,0.017503,0.000915,1.250000,1.442239,1.557985,1.658249,1.773952,1.919915,2.180228,0.002000,1.000000,1.000000,1.000000,1.000000,5.729263,6.876781,7.770858,8.669543,9.656683,10.971622,13.845568,0.000000,0.000000,0.691000,1.000000,1.000000
2.391546,0.787767,0.006553,0.017584,0.000919,1.245242,1.436942,1.551453,1.651864,1.759724,1.904524,2.175951,0.002000,1.000000,1.000000,1.000000,1.000000,5.727793,6.884505,7.715625,8.570009,9.637871,10.880226,13.878353,0.000000,0.000000,0.701000,1.000000,1.000000
2.402596,0.791407,0.006583,0.017665,0.000924,1.240177,1.422274,1.538752,1.635834,1.748893,1.887309,2.150450,0.003000,1.000000,1.000000,1.000000,1.000000,5.689429,6.848877,7.614922,8.450630,9.522706,10.746911,13.693595,0.000000,0.000000,0.724000,1.000000,1.000000
2.413697,0.795064,0.006613,0.017747,0.000928,1.227123,1.418154,1.530990,1.633274,1.737236,1.884054,2.140448,0.002000,1.000000,1.000000,1.000000,1.000000,5.680011,6.831028,7.572762,8.397502,9.359990,10.657467,13.398239,0.000000,0.000000,0.727000,1.000000,1.000000
2.424849,0.798737,0.006644,0.017829,0.000932,1.225812,1.403774,1.515937,1.623992,1.718257,1.860012,2.125820,0.004000,1.000000,1.000000,1.000000,1.000000,5.560287,6.762539,7.501683,8.298408,9.290297,10.639166,13.476822,0.000000,0.000000,0.737000,1.000000,1.000000
2.436053,0.802428,0.006675,0.017911,0.000937,1.219188,1.396329,1.510979,1.611332,1.716610,1.850424,2.126208,0.004000,1.000000,1.000000,1.000000,1.000000,5.531703,6.758098,7.451472,8.258343,9.269836,10.624639,13.392244,0.000000,0.000000,0.747000,1.000000,1.000000
2.447308,0.806135,0.006706,0.017994,0.000941,1.214182,1.395877,1.505858,1.605669,1.705093,1.848177,2.107025,0.003000,1.000000,1.000000,1.000000,1.000000,5.528365,6.739839,7.447872,8.236007,9.202080,10.613480,13.389032,0.000000,0.000000,0.753000,1.000000,1.000000
2.458616,0.809860,0.006737,0.018077,0.000945,1.203150,1.386885,1.497512,1.588095,1.690192,1.829773,2.081022,0.003000,1.000000,1.000000,1.000000,1.000000,5.554918,6.628266,7.385000,8.175223,9.107331,10.423278,13.258495,0.000000,0.000000,0.748000,1.000000,1.000000
2.469976,0.813602,0.006768,0.018161,0.000950,1.200083,1.380044,1.490265,1.586238,1.680922,1.816612,2.070073,0.003000,1.000000,1.000000,1.000000,1.000000,5.486043,6.570899,7.351905,8.122183,9.112715,10.354099,13.133234,0.000000,0.000000,0.755000,1.000000,1.000000
2.481388,0.817361,0.006799,0.018245,0.000954,1.192747,1.364087,1.476496,1.578378,1.672026,1.795390,2.056458,0.004000,1.000000,1.000000,1.000000,1.000000,5.470579,6.507866,7.271101,8.088831,8.984531,10.338131,13.050305,0.000000,0.000000,0.768000,1.000000,1.000000
2.492853,0.821138,0.006830,0.018329,0.000958,1.185202,1.359353,1.469871,1.570489,1.670394,1.796575,2.057509,0.004000,1.000000,1.000000,1.000000,1.000000,5.427417,6.490527,7.240158,8.039895,8.939364,10.250183,13.088966,0.000000,0.000000,0.777000,1.000000,1.000000
2.504371,0.824932,0.006862,0.018413,0.000963,1.181639,1.352625,1.455749,1.552464,1.655131,1.784029,2.016104,0.005000,1.000000,1.000000,1.000000,1.000000,5.384235,6.445749,7.214785,7.931561,8.845120,10.130610,12.789289,0.000000,0.000000,0.787000,1.000000,1.000000
2.515942,0.828743,0.006894,0.018499,0.000967,1.168651,1.343725,1.444988,1.546063,1.647060,1.769919,2.003496,0.006000,1.000000,1.000000,1.000000,1.000000,5.356811,6.414060,7.203793,7.901237,8.763648,10.052553,12.805557,0.000000,0.000000,0.793000,1.000000,1.000000
2.527567,0.832572,0.006925,0.018584,0.000972,1.169521,1.339789,1.441716,1.538846,1.638834,1.765523,2.006446,0.006000,1.000000,1.000000,1.000000,1.000000,5.281377,6.409001,7.165840,7.856686,8.716254,10.008764,12.517888,0.000000,0.000000,0.799000,1.000000,1.000000
2.539246,0.836419,0.006957,0.018670,0.000976,1.152435,1.323840,1.434809,1.532074,1.629460,1.753053,1.993245,0.009000,1.000000,1.000000,1.000000,1.000000,5.323546,6.397694,7.123339,7.839157,8.687437,9.947662,12.538083,0.000000,0.000000,0.805000,1.000000,1.000000
2.550978,0.840284,0.006990,0.018756,0.000981,1.150676,1.314137,1.425420,1.523920,1.623887,1.743993,1.978740,0.008000,1.000000,1.000000,1.000000,1.000000,5.232841,6.362355,7.118570,7.763660,8.608072,9.893441,12.508094,0.000000,0.000000,0.810000,1.000000,1.000000
